SNR,BER,Noise Power,Latency,Bandwidth,Error Burst Length,Data Type,Network Type,Optimal ECC
20.95773803154791,0.0036329754508914796,0.149,297,25.91375114563011,3,Streaming,Wi-Fi,Convolutional
23.891396309897928,0.00848564086098641,0.48,341,75.33549713572718,6,Packet,IoT,Reed-Solomon
14.730011935852822,0.001727443723730672,0.115,172,42.474989442064256,1,Packet,Storage,BCH
5.951451471922114,0.010047812245294342,0.182,264,19.30130446795007,4,Streaming,Storage,Convolutional
30.17638263854805,0.007792979500480448,0.027,146,76.09866231157146,1,Streaming,Storage,Convolutional
25.63784573538468,0.001825237232158846,0.027,429,101.05613440388623,2,Streaming,Satellite,Turbo
17.52339323220911,0.004036785982688799,0.113,388,71.1684101085378,5,Packet,Storage,Turbo
28.456881770782406,0.003177324490116459,0.136,194,37.79058879656824,1,Packet,Wi-Fi,BCH
12.108861262958925,0.0032119374547446974,0.234,119,17.771414607866525,3,Streaming,5G,Convolutional
28.791977991390475,0.009172156389830492,0.063,107,40.07042397216513,6,Streaming,Wi-Fi,Reed-Solomon
1.9469450859608382,0.0012159881101238479,0.347,348,30.714103112001087,4,Streaming,Wi-Fi,LDPC
2.0506003701726336,0.0012595191845882828,0.336,290,31.306348581481508,4,Packet,Wi-Fi,Reed-Solomon
22.12652093502711,0.006523367716745183,0.015,383,98.1964852822343,2,Packet,Wi-Fi,Turbo
19.535925975684435,0.0004945600748847145,0.219,354,48.90868030321236,7,Streaming,IoT,Hamming
24.223678328630115,0.009619862320066692,0.163,445,29.90958942537183,7,Packet,Satellite,Turbo
25.337192969547797,0.007588102453791585,0.28,254,92.96441482395277,3,Streaming,IoT,Convolutional
8.659733897744765,0.007719835559224544,0.45,403,52.47009106830078,2,Streaming,Satellite,LDPC
2.4501759723887235,0.0006029296020847562,0.252,125,67.97375393835419,8,Packet,Storage,Reed-Solomon
21.81585016773687,0.00030572005615922055,0.05,388,20.72694123629555,1,Streaming,Storage,LDPC
19.888287164764897,0.0026713038006366293,0.354,284,6.360630461295522,2,Packet,IoT,LDPC
22.96828767381904,0.006015165157683554,0.448,256,78.7514678049704,5,Packet,Satellite,LDPC
10.054078936468956,0.0008625263849344777,0.433,363,15.270155322457812,5,Packet,5G,LDPC
10.29670108238584,0.006062944597078563,0.461,101,12.41838051418885,6,Streaming,5G,Reed-Solomon
11.068672615400747,0.002705233697040195,0.188,188,81.57993251803805,4,Packet,Storage,BCH
3.9533633609809873,0.003964553195728681,0.472,190,82.67237212970824,3,Streaming,IoT,LDPC
13.120816079785307,0.000505534256322229,0.307,79,101.98536509603377,3,Packet,Wi-Fi,BCH
19.528565792628495,0.006918033437822039,0.053,179,8.466354076554948,3,Streaming,Satellite,LDPC
4.701982879551424,0.0060005993646372645,0.441,387,26.833751366914903,3,Streaming,Satellite,LDPC
18.29927791566809,0.005685080444482611,0.304,461,28.115588204838744,2,Streaming,IoT,Turbo
24.3927822595782,0.003829993700795401,0.144,301,45.29945924570131,7,Streaming,Satellite,Polar
16.805388706599405,0.002876601021255144,0.059,156,23.403211080891758,1,Packet,Wi-Fi,BCH
22.505065237874327,0.00787326917008525,0.103,440,53.345771860526995,6,Streaming,Satellite,Reed-Solomon
10.585267814954873,0.0022196731764843112,0.368,412,89.99240112919564,9,Streaming,Satellite,Reed-Solomon
16.485675951157095,0.0011923941570178883,0.278,136,5.666538333179249,6,Streaming,Wi-Fi,Reed-Solomon
29.040097930683523,0.010309093540515419,0.409,216,82.75047673262578,4,Packet,Storage,LDPC
23.69700421108618,0.008712148560057842,0.45,192,86.6169699510544,1,Packet,Storage,LDPC
2.138827703574534,0.0030566219227975457,0.24,394,68.13811122797226,6,Streaming,5G,Reed-Solomon
28.386065442328267,0.009042641043502027,0.343,339,53.99761205702189,1,Packet,Satellite,BCH
27.750943923305712,0.0007905035954109636,0.215,241,88.12812349224735,2,Packet,Satellite,Hamming
-0.5857273584886407,0.009535565258850702,0.039,268,58.65144365817843,9,Packet,IoT,Reed-Solomon
26.90819260383663,0.007189726443925612,0.319,369,96.90679222535563,7,Packet,IoT,Reed-Solomon
19.13279840711452,0.002888776939148325,0.281,202,53.384631189258904,6,Streaming,5G,Reed-Solomon
13.59393967302733,0.004506361041832826,0.154,439,81.88413750337783,7,Streaming,Storage,Reed-Solomon
6.872001998341572,0.0022670721348701556,0.332,258,4.004791069631942,1,Packet,Storage,BCH
11.713866768994109,0.009534180890894691,0.24,134,2.349835175736743,3,Packet,IoT,BCH
30.366088326291916,0.0025865597581980287,0.24,282,60.31374008409168,1,Packet,IoT,BCH
11.055172675590978,0.0002464606518711095,0.022,205,73.79798549125618,8,Packet,5G,Reed-Solomon
18.765757578731673,0.6136267757585393,1.65,1293,410.89221120492556,6,Streaming,Satellite,Reed-Solomon
5.627709084349303,0.008873599675967849,0.025,278,14.183102959898743,2,Streaming,Wi-Fi,Convolutional
8.956390948268464,0.006035257768564775,0.124,363,43.34846266353953,4,Streaming,Satellite,Turbo
28.909698785105906,0.0015478850671132225,0.332,154,9.039141200218735,7,Streaming,Wi-Fi,Reed-Solomon
4.583450966048856,0.006852434064677233,0.486,218,14.603629549281724,2,Streaming,5G,LDPC
18.84082203280557,0.001889697287556865,0.354,490,68.59953808640522,1,Streaming,Storage,LDPC
5.996550256838296,0.008106320555343322,0.128,445,74.22087043429964,1,Streaming,5G,Turbo
9.188569482092808,0.0074895876221632894,0.304,82,70.97107132786584,2,Packet,Satellite,BCH
2.189974966283062,0.004219958156910573,0.272,366,85.11199734906313,6,Streaming,5G,Reed-Solomon
10.988812596432489,0.007042097370917749,0.438,42,2.4203565610499553,6,Streaming,Satellite,Reed-Solomon
4.212241151274488,0.0103720413549138,0.21,180,5.20130564425282,8,Streaming,5G,Reed-Solomon
19.866216670144123,0.007279670723600668,0.396,434,78.56237105040586,4,Packet,Wi-Fi,LDPC
17.21711489355938,0.0004973565470399868,0.495,480,73.31239645263469,2,Packet,Storage,Hamming
17.17573443258083,0.00775249110306509,0.385,200,93.52299448825788,5,Packet,5G,LDPC
11.326245906579668,0.007158639676503222,0.296,286,101.6525905671215,1,Packet,5G,Polar
29.706491146927366,0.0038583819380588733,0.089,316,44.100029169040454,2,Streaming,5G,Convolutional
2.554082983494337,0.0033567712583841077,0.379,138,53.057886941598575,9,Packet,5G,Reed-Solomon
24.333521701662484,0.0035255646173430154,0.403,489,53.158327379178694,5,Streaming,Wi-Fi,LDPC
2.057238444193496,0.003245823757825393,0.151,255,24.312690818222165,5,Packet,IoT,LDPC
1.1005748578470156,0.0035386571480992626,0.054,330,7.153310449967998,3,Streaming,5G,LDPC
17.970718905865443,0.0088527531888684,0.2,270,100.71799764060721,3,Streaming,Satellite,Hamming
11.136483834875994,0.0025783660516757244,0.377,253,64.92511044864663,2,Packet,5G,LDPC
21.221492440250337,0.0018851741801063973,0.036,427,2.894341689351729,3,Streaming,Wi-Fi,Turbo
25.279616575307003,0.0007901625272409286,0.212,308,76.90963273337947,2,Packet,Storage,Hamming
18.691144839925233,0.0016924136036172092,0.442,144,31.99025408410112,3,Streaming,Satellite,LDPC
30.36494302508771,0.010166632455268547,0.055,264,92.65753236206923,1,Packet,Wi-Fi,BCH
8.698748791225134,0.8465689003223483,1.734,962,113.62288342639226,9,Streaming,IoT,Reed-Solomon
0.7907271434425098,0.004787866037795219,0.301,448,81.82517363189443,8,Packet,IoT,Reed-Solomon
13.082714914011424,0.0023264718463266755,0.399,34,18.17801837241389,4,Streaming,5G,LDPC
10.770982542543333,0.00854411024146553,0.428,139,23.136623402460522,2,Streaming,Satellite,Turbo
22.631639968421222,0.007381349013990189,0.357,90,78.00711867007877,3,Packet,Satellite,LDPC
29.500621454823875,0.00841350412992673,0.363,389,67.36849141675694,5,Streaming,Storage,LDPC
0.36201600920305865,0.005056526743425871,0.107,10,68.71967449419718,7,Streaming,Satellite,Reed-Solomon
8.153430335726952,0.00933618935000664,0.048,314,94.92590178764459,3,Streaming,5G,Convolutional
28.817939839697267,0.004477726627285893,0.311,394,59.579713295727636,2,Streaming,IoT,Turbo
11.191994463236389,0.005493944642478498,0.037,7,4.650207413232234,3,Packet,Satellite,BCH
21.65382752704781,0.009329826169763796,0.113,372,50.66075367288083,2,Packet,Satellite,Turbo
18.407162135818158,0.005227520489595684,0.278,260,73.70671330046503,1,Packet,IoT,BCH
7.008929596555363,0.0018315805171032964,0.067,152,71.57008209506732,6,Packet,Storage,Reed-Solomon
12.147215866656698,0.007883909093977863,0.26,305,76.31809011664684,4,Streaming,Storage,Convolutional
5.542118047074551,0.005848330911316339,0.13,462,56.37270786623673,2,Packet,Satellite,Turbo
1.4441965390916793,0.008119991766336614,0.315,288,3.81642717643644,5,Streaming,IoT,LDPC
23.683230668227868,0.005159672026834221,0.157,144,60.712581791647494,1,Packet,Wi-Fi,BCH
26.118104744514316,0.008210681058490838,0.372,264,4.267185875658274,8,Streaming,IoT,Reed-Solomon
12.02462456960589,0.0008371328754700386,0.459,269,77.91899059538935,7,Packet,5G,Reed-Solomon
12.17734427058085,0.00915326313776398,0.017,57,48.8697517409392,7,Packet,IoT,Reed-Solomon
20.83276834814796,0.008273520843197713,0.125,112,19.921200428526266,7,Streaming,5G,LDPC
25.063493014410756,0.00112894038429172,0.047,263,44.1300731592466,5,Packet,Satellite,BCH
17.697361288944407,0.0036419889342814153,0.152,111,9.373826020830887,2,Streaming,Satellite,Convolutional
22.232944157085235,0.006300853039779108,0.443,414,19.107291672725612,5,Packet,IoT,LDPC
2.9827296657752593,0.004573824148756718,0.357,126,74.00600706040751,1,Streaming,IoT,LDPC
6.52057796820544,0.004070153591959122,0.388,167,83.63664279361276,6,Packet,Wi-Fi,Reed-Solomon
28.548506315923802,0.0033113104692981082,0.24,367,58.84207883094875,5,Packet,Satellite,Turbo
20.186144634565,0.0004621756501262369,0.016,406,26.56301306051469,4,Streaming,Satellite,Hamming
13.48348999412923,0.0067142251859490625,0.102,131,90.88511634996816,1,Packet,IoT,BCH
20.627749534195726,0.002336730380311027,0.359,351,86.67027210607895,3,Streaming,Storage,LDPC
12.315794964993735,0.006834664746247312,0.325,14,33.11020183464737,2,Packet,5G,Polar
1.5434724288595285,0.008248973522995523,0.253,477,48.35387104816857,2,Packet,5G,LDPC
17.37577581205243,0.005976427624564517,0.279,278,97.70768250505088,10,Packet,Satellite,Reed-Solomon
16.368121186276667,0.001052147186035026,0.292,137,37.73388813483285,2,Packet,Satellite,BCH
9.073059535125903,0.000612276347322171,0.215,307,23.393020020993102,9,Packet,IoT,Reed-Solomon
8.970759818763389,0.005978067474128945,0.16,239,95.20617344404671,4,Packet,Wi-Fi,BCH
7.744612168766585,0.0012824741884499729,0.282,146,9.594460862357055,7,Packet,IoT,Reed-Solomon
28.98116040062519,0.006003531381265193,0.113,130,24.86899849156052,1,Packet,Wi-Fi,BCH
20.512951473588444,0.001179876761580453,0.37,450,9.44861084370616,7,Packet,Satellite,Hamming
3.1546246069499837,0.008269176517778419,0.079,492,38.93034587126139,2,Streaming,IoT,LDPC
12.155827609714517,0.002074018972074215,0.221,307,83.11478210282192,4,Packet,Storage,BCH
30.80247822040857,0.0030145875183495044,0.372,24,43.732724534633064,3,Packet,Storage,LDPC
17.50135760336558,0.002270612797553196,0.077,189,12.038444779801882,4,Streaming,5G,Convolutional
21.16837513758296,0.0042855811175145425,0.162,184,52.20906102630241,7,Packet,Wi-Fi,Reed-Solomon
8.636230887827715,0.007913332111302804,0.217,447,8.618308347895567,1,Streaming,IoT,Turbo
11.437331637981691,0.0023766722804607465,0.136,288,37.64344152630395,8,Streaming,IoT,Reed-Solomon
2.3545848409887884,0.0013361069631327932,0.5,431,70.89107163011664,10,Streaming,IoT,Reed-Solomon
10.967775187767465,0.000500131095860894,0.33,445,92.30095570205202,1,Packet,IoT,Turbo
18.855675218835035,0.008034528888352729,0.484,100,87.60501094788299,1,Streaming,IoT,LDPC
21.73971953021185,0.008214184802901193,0.056,195,68.70416134591302,7,Packet,Wi-Fi,Reed-Solomon
9.77777076224334,0.00843003338218828,0.204,33,50.58327119736264,3,Streaming,5G,Convolutional
3.457049096731137,0.0037772417093096433,0.119,303,3.341575617137436,4,Packet,Storage,LDPC
15.59633000348499,0.0005052199309110378,0.078,384,92.55797429673682,6,Packet,5G,Hamming
27.858856910005777,0.007732757512816547,0.431,255,31.37208341226285,3,Packet,5G,LDPC
21.68923437791512,0.0003037103205369762,0.367,11,58.952752210799545,8,Streaming,IoT,Hamming
27.126681020386968,0.009818527458970865,0.127,210,39.00234760268106,3,Packet,IoT,BCH
2.4720660529526715,0.009426726866430507,0.179,340,64.35510939343781,6,Streaming,Wi-Fi,Reed-Solomon
23.513978506199567,0.004975066553868888,0.088,305,87.32750852004015,7,Packet,5G,Reed-Solomon
13.788324523889594,0.007598689402674309,0.228,365,47.5870243133055,5,Streaming,5G,Turbo
29.375283399549144,0.0006431471252118254,0.338,195,84.13091185511571,1,Streaming,IoT,Hamming
1.983705132260969,0.005426111361105212,0.326,350,42.0810719439309,4,Streaming,5G,Hamming
9.276886308355822,0.010305199040168044,0.146,272,17.988940277326723,4,Packet,Satellite,BCH
27.708965728255897,0.009808143201910743,0.076,285,9.03174726808079,3,Packet,IoT,BCH
17.16757049231676,0.001214502303260466,0.195,96,41.34538381180288,2,Streaming,Wi-Fi,Convolutional
10.610062018475622,0.006649014156261891,0.154,134,36.633092566821794,4,Packet,Wi-Fi,BCH
21.975901030881857,0.002145151022137146,0.252,311,60.798950510627805,4,Packet,Wi-Fi,BCH
12.921919678706587,0.009675666755202657,0.282,358,103.13508471166537,8,Streaming,Wi-Fi,Reed-Solomon
21.29672492586459,0.0024973866663706326,0.317,124,9.288328643608025,1,Packet,Storage,BCH
20.339019524869894,0.005309983656420655,0.36,272,22.577791238286267,1,Streaming,Storage,LDPC
26.52024156433897,0.004352272397756881,0.359,348,43.35800247130044,1,Streaming,Storage,LDPC
24.15781120824637,0.0015437139919773617,0.109,334,86.61301504076661,8,Streaming,Storage,Reed-Solomon
9.501171432841213,0.004946326975859571,0.083,415,71.80362734491071,6,Packet,5G,Reed-Solomon
22.156438528855524,0.009846676340653834,0.482,159,88.38831049481882,6,Packet,Storage,Reed-Solomon
0.8003124814846393,0.001803131924605753,0.056,235,83.64848252321224,1,Streaming,5G,LDPC
9.587550904127635,0.004291001905732175,0.369,324,97.04466536408094,2,Packet,Wi-Fi,LDPC
45.346827427296084,0.08742235363247393,1.753,958,357.1346340886381,2,Streaming,5G,LDPC
10.741048400376501,0.00429269000524737,0.087,174,66.01532713208928,2,Streaming,Storage,Reed-Solomon
1.3998890039062457,0.0034441250664072245,0.301,297,59.74793524137631,3,Streaming,IoT,LDPC
26.62986309583837,0.007131673405264882,0.023,242,76.7706427055879,4,Packet,Storage,BCH
30.361243195805685,0.0032845233582770314,0.024,426,88.06359689517244,6,Packet,Satellite,Reed-Solomon
1.9420296392824268,0.005334222608961804,0.157,451,84.2212859490308,2,Packet,Wi-Fi,Polar
1.2107453853639911,0.009850218784202974,0.07,239,10.882432219803023,6,Streaming,5G,Reed-Solomon
6.56339292099224,0.006629395309867033,0.124,234,62.304415798647085,10,Streaming,IoT,Reed-Solomon
13.513419748663585,0.008938079166917997,0.09,467,97.45411338566392,7,Streaming,IoT,Reed-Solomon
18.914027636220645,0.0074493986562088,0.294,285,43.623294083626305,6,Streaming,IoT,Reed-Solomon
24.723521356866158,0.008865094016439928,0.414,9,79.40632872328743,4,Streaming,Wi-Fi,LDPC
17.45503399208013,0.008233042622137188,0.069,487,52.72836060327728,4,Packet,IoT,Turbo
26.376822606446773,0.0044487611027632145,0.185,32,85.37780761564623,6,Packet,Storage,Reed-Solomon
7.301215234280901,0.007889174714821194,0.086,230,22.331466071796914,3,Streaming,5G,Convolutional
21.78900109733857,0.000717759137847816,0.084,164,96.02464037178457,4,Packet,Satellite,Hamming
7.211478136563084,0.0068115771024325564,0.188,211,13.225775718015152,2,Streaming,IoT,Convolutional
9.874252399314152,0.002844100135296022,0.343,32,72.73683391603132,3,Streaming,Satellite,Convolutional
3.669789451603406,0.008809292146942285,0.296,100,98.72187558733073,3,Streaming,IoT,LDPC
19.82286686207743,0.00829653517586146,0.398,215,91.68154122678415,7,Streaming,Storage,Reed-Solomon
3.3048960013850213,0.00543758731016073,0.314,240,53.13436888549196,5,Packet,IoT,LDPC
26.17949696410454,0.0005245970123839251,0.271,320,34.77125763247167,2,Packet,Storage,Hamming
4.988119776768871,0.009894080041424572,0.084,296,92.36067976314288,3,Packet,IoT,BCH
10.81081570134338,0.009082891687727777,0.117,373,50.00591874417628,4,Packet,IoT,Turbo
28.57054131549696,0.0035311970169259535,0.322,305,26.03078017510843,5,Streaming,IoT,Convolutional
27.452807176865498,0.007219845893467886,0.465,370,15.341984749949065,7,Streaming,Storage,Reed-Solomon
29.354694644873423,0.007836081881337555,0.188,302,76.74132468445933,4,Packet,Wi-Fi,BCH
8.984132264482989,0.0027435336850758223,0.473,256,91.11602907219488,2,Streaming,5G,LDPC
16.57731654269237,0.008987749642310491,0.155,65,33.50425580943937,3,Packet,Wi-Fi,BCH
7.439920785858618,0.005498418952983359,0.121,475,23.676547094895525,3,Packet,5G,Turbo
24.337799486871344,0.0032357612274351976,0.225,460,25.30265657814978,1,Packet,Wi-Fi,Turbo
16.99090631719582,0.004933390936065331,0.085,46,75.11499200259554,4,Packet,5G,Polar
22.121883418785494,0.43923391048847027,1.79,72,320.9756400884903,6,Streaming,5G,LDPC
3.1434732845095845,3.172154323249735e-05,0.129,364,74.15323832869936,2,Streaming,Storage,LDPC
24.172793749801993,0.004987127010051188,0.189,250,25.086948452367388,2,Streaming,IoT,Convolutional
10.730016298024104,0.007519308918353384,0.355,130,54.56594669427513,9,Packet,Wi-Fi,Reed-Solomon
19.854615272753865,0.0010855776687571294,0.072,459,5.770572441139317,2,Streaming,Wi-Fi,Turbo
26.5318768979897,0.006814667619441257,0.469,268,49.41063844755297,4,Streaming,Wi-Fi,LDPC
6.47046406072926,0.0034152660489961814,0.25,116,90.21591496640268,10,Packet,Storage,Reed-Solomon
13.994505598120913,0.00666787562607306,0.096,187,78.1588327471294,4,Packet,IoT,BCH
3.914021077783794,0.010110109909003864,0.224,448,15.171339124491777,2,Packet,IoT,LDPC
26.430965569466593,0.00365273023835111,0.482,379,16.438231857094483,1,Packet,IoT,LDPC
21.52739858967278,0.004396093295800205,0.174,241,61.384495283779444,8,Packet,Storage,Reed-Solomon
-0.7988159014309838,0.0060573404016773715,0.319,50,96.88664620406063,5,Streaming,Storage,LDPC
3.142558784477928,0.0086602241271417,0.273,132,50.136157077772516,3,Streaming,5G,LDPC
23.245891196345127,0.0018142788162632422,0.442,387,85.10072506965935,8,Packet,Storage,Reed-Solomon
13.471018798624012,0.006634506680758716,0.136,223,44.869262366362854,5,Streaming,Storage,Convolutional
0.9610618082707919,0.007558141999325039,0.439,78,10.509973602963917,1,Packet,Wi-Fi,LDPC
10.260192346570902,0.005862261935252027,0.215,302,100.17371619583726,1,Streaming,IoT,Convolutional
22.597902717740553,0.005690945321617696,0.125,350,6.347536944419363,2,Streaming,Storage,Convolutional
28.561812412465404,0.0043401502848983324,0.4,243,64.67353418280014,4,Streaming,Satellite,LDPC
28.34845482654998,0.0012709514320580321,0.034,457,50.42591669259899,9,Packet,5G,Reed-Solomon
13.289361021962211,0.004906514655303321,0.099,292,30.33238404805609,4,Packet,Wi-Fi,BCH
10.146061172120099,0.005943614355481993,0.304,356,31.346667110311557,1,Packet,Wi-Fi,Turbo
17.69207688792449,0.0040654382296231514,0.126,167,7.009267460355235,3,Packet,Storage,BCH
20.833378078961193,0.0016776148588568702,0.224,303,89.94569581908056,3,Packet,5G,Hamming
17.781285610986608,0.007885222802542228,0.175,240,51.71102833894593,7,Streaming,Wi-Fi,Reed-Solomon
9.278460309675628,0.008399072656843146,0.166,462,42.62164481935473,9,Streaming,Storage,Reed-Solomon
27.984231573178334,3.5671424032518074e-05,0.448,109,73.56453769784076,1,Streaming,Satellite,Hamming
24.70074091439049,0.0027039920980246553,0.131,434,10.720468224663776,2,Streaming,IoT,Turbo
5.845166763610245,0.007314624247041114,0.417,451,41.59881711205646,6,Packet,IoT,Reed-Solomon
17.682938074255617,0.002300078105838854,0.157,243,95.26543587887092,2,Packet,IoT,BCH
27.793172305327644,0.0027942073315723195,0.333,483,83.10333953133144,1,Packet,5G,Turbo
1.9699733396506858,0.00487063514976889,0.437,341,60.38282585437238,1,Packet,5G,LDPC
2.8550882425573185,0.0011835246995091683,0.055,484,90.58190097545854,6,Packet,Storage,Reed-Solomon
16.1363484532517,0.004096300387338707,0.475,38,27.2928193738251,5,Packet,5G,LDPC
15.254393619503261,0.007454419940625342,0.366,272,87.01535703590642,3,Streaming,5G,LDPC
28.885408267507422,0.002283439629639286,0.29,17,40.48270346769456,6,Packet,Satellite,Reed-Solomon
3.491871844759822,0.004428491800893116,0.308,261,70.53500420587991,1,Streaming,5G,LDPC
28.372929213349664,0.002861496710796551,0.144,252,86.1574742265825,2,Packet,IoT,BCH
17.50174400141734,0.005429508018794326,0.257,97,24.719044357712146,3,Packet,Satellite,Convolutional
15.952613187580353,0.007189134444844514,0.443,273,35.463419607041196,4,Streaming,Wi-Fi,LDPC
9.398026839088672,0.0039199896413369285,0.116,485,61.06497430183131,1,Packet,IoT,Turbo
11.132605934908858,0.002565834097842808,0.267,38,8.154648974982543,3,Streaming,Wi-Fi,Convolutional
2.8606463352544873,0.0029612100898626717,0.014,187,61.927225745351805,2,Packet,5G,LDPC
13.483781367899304,0.009650973973183931,0.176,14,48.18231081611981,8,Packet,5G,Reed-Solomon
25.03395764795244,0.005790815967314341,0.47,367,88.47399664685304,1,Packet,Storage,LDPC
8.648766407599433,0.0005622514696432805,0.122,204,67.46546273363855,3,Packet,IoT,BCH
16.528585213473967,0.005423695933805823,0.14,195,75.43180610922064,3,Packet,IoT,BCH
3.9975278780709926,1.3644097642210266e-05,0.147,417,77.13955965514887,7,Streaming,5G,Reed-Solomon
2.0650627441948366,0.0053437086255142185,0.245,139,46.273299183927094,8,Packet,Storage,Reed-Solomon
11.571538307867398,0.005393153211073257,0.062,289,21.952014156303054,4,Packet,Satellite,BCH
25.216017376891486,0.0045144319785296195,0.26,145,16.13787415558732,2,Streaming,Satellite,Convolutional
18.645570528563212,0.005353813384384162,0.083,223,55.61015074466091,4,Packet,Storage,BCH
13.849301711331396,0.0071431702981975004,0.37,225,41.45491615615643,6,Streaming,5G,Reed-Solomon
13.385895173719419,0.007269028358249867,0.033,236,38.51039589781973,6,Packet,IoT,Reed-Solomon
29.734296668822438,0.0014366089701541125,0.066,171,4.755909875616992,2,Streaming,Satellite,Convolutional
20.33348255479687,0.008279685305212522,0.188,282,43.097909320022545,4,Streaming,Wi-Fi,Convolutional
12.506234660211994,0.004717968005091845,0.063,7,51.585686704812204,3,Packet,Wi-Fi,BCH
19.814064120498706,0.008077406172124135,0.33,80,82.03849813030814,8,Streaming,Satellite,Reed-Solomon
11.264220204566222,0.0038754889518361714,0.143,32,82.40212958367205,3,Packet,IoT,BCH
5.334794323077604,0.0074594034180128855,0.275,490,90.5527349451315,4,Packet,IoT,Turbo
13.652850408996155,0.005343856690938244,0.176,399,40.79270541932003,4,Streaming,Satellite,Turbo
8.468164277884746,0.008418866876221615,0.366,159,53.22642760148738,3,Packet,Satellite,Reed-Solomon
20.1357146868283,0.008583382689955338,0.11,412,77.21143483729598,3,Streaming,Wi-Fi,Turbo
19.307818522213715,0.006191484493983249,0.162,306,33.265235767597474,5,Streaming,Wi-Fi,Convolutional
3.2176275818456554,0.004812783009671963,0.061,1,78.81153877768303,4,Streaming,5G,LDPC
0.44940303731173403,0.0026099765666150634,0.105,96,88.93838858959451,2,Packet,Storage,LDPC
14.407906710989588,0.004864278014197842,0.111,328,72.19025156260638,1,Packet,IoT,BCH
4.651217365710211,0.0048661993812533135,0.348,491,84.56068212747961,3,Streaming,IoT,Turbo
22.3337193612387,0.008892228474042243,0.267,106,77.80196465771908,2,Streaming,5G,Convolutional
20.042423527512426,0.0008966148918996248,0.029,235,77.27082262143298,2,Packet,Wi-Fi,Hamming
22.42846225697148,0.0033920426833261583,0.437,283,57.26956787174622,1,Packet,IoT,LDPC
22.20269235644672,0.000600531846988233,0.159,410,97.11978720702352,7,Streaming,Satellite,Hamming
4.878458557000589,0.0037218961810802174,0.392,110,51.724097515707115,1,Packet,Wi-Fi,LDPC
10.287325278228657,0.0099742143649094,0.124,380,59.51598504565199,5,Streaming,Wi-Fi,Turbo
9.731111127557249,0.0006036962891191642,0.19,476,86.22992717340566,5,Packet,IoT,Turbo
6.326146476160923,0.005036007435611523,0.031,480,15.355539271206599,7,Streaming,Satellite,Reed-Solomon
23.44371870976996,9.818919859911298e-05,0.163,398,71.69755468825176,5,Streaming,Wi-Fi,Hamming
9.287353989866325,0.0011592518845415336,0.336,215,69.26687690945975,3,Streaming,5G,Convolutional
6.163188292402499,8.500115052070138e-05,0.325,287,101.49450562324662,4,Packet,Wi-Fi,BCH
0.9254293069531497,0.006502440649087375,0.177,448,66.74041961130551,2,Streaming,5G,LDPC
10.567745051586067,0.002270741164918287,0.24,297,48.43433492271636,2,Packet,Satellite,BCH
25.10137648291187,0.003075929347969259,0.36,439,21.813677536553868,1,Packet,Satellite,LDPC
21.114585945851683,0.001521509060272315,0.094,439,80.38169908614614,6,Streaming,5G,Reed-Solomon
27.349464975330157,0.008422366865583376,0.204,328,50.715881725620456,6,Streaming,Wi-Fi,Reed-Solomon
18.995960714642752,0.00631060306199969,0.226,417,5.849499987271632,8,Packet,Satellite,Reed-Solomon
15.491021833028261,0.0068261437766016135,0.3,144,29.08248950686224,1,Streaming,IoT,Convolutional
2.8375423258680743,0.0028663308014695685,0.084,478,66.4832085070474,6,Packet,Wi-Fi,Reed-Solomon
24.732073530495235,0.006226700455055337,0.415,444,19.037436706127295,1,Streaming,Satellite,LDPC
23.005431460512543,9.102891953663726e-05,0.416,6,99.21632650113416,7,Packet,Satellite,Hamming
13.337987273111551,0.0037325004296099766,0.465,155,36.53559854691093,1,Packet,5G,LDPC
29.35848653021498,0.004996357534074425,0.128,393,5.118351567715931,3,Packet,5G,Turbo
11.95903553277002,0.008399571042607298,0.041,180,21.73953394770397,4,Packet,IoT,BCH
13.805043041749782,0.0007105667014095264,0.397,368,27.489861140431657,7,Packet,5G,Reed-Solomon
10.006675644517316,0.006866123699554922,0.058,473,73.1100477282319,5,Streaming,Wi-Fi,Turbo
29.808654159718625,0.0033434204992430754,0.259,180,7.71575637130846,3,Streaming,IoT,Convolutional
25.11812211841936,0.004333874112926554,0.316,236,14.106857503679006,7,Packet,IoT,Reed-Solomon
14.844504197086051,0.007122532215531147,0.393,188,34.89744821084737,1,Streaming,IoT,LDPC
20.7361992702211,0.005964100813553572,0.281,389,95.5895668678552,2,Packet,5G,Turbo
25.233714254604838,0.007332807565458912,0.448,493,37.33254443344233,3,Packet,Wi-Fi,LDPC
13.506214594224947,0.0007088107385317537,0.233,481,65.22598385682561,5,Streaming,Storage,Turbo
7.9176407167991085,0.0010608672796390255,0.062,479,52.44344588081159,4,Streaming,Storage,Turbo
28.18275972495302,0.005478010483891163,0.479,124,91.04308729059522,4,Streaming,5G,LDPC
25.590566618123255,0.005890096105685539,0.371,172,74.61993400498379,3,Packet,Storage,LDPC
0.23050367350263104,0.010357721487931444,0.049,251,55.204380332462854,6,Streaming,IoT,Reed-Solomon
16.253371908921807,0.006672279628335723,0.491,148,71.06180489501752,5,Packet,Satellite,LDPC
13.034539608105389,0.0027792107165195068,0.476,259,102.8878895702606,2,Streaming,Wi-Fi,LDPC
8.414654542281548,0.00487234689634007,0.101,19,89.18152214803145,5,Streaming,Storage,Convolutional
